timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
53:59.0,1.683350682,-12.46840096,-1.96151638,1.163053155,-0.291832268,0.854117155,12.22789196,12.73350849,0.505616531,1,0
53:59.0,-0.518046081,-12.04487133,-2.55254364,1.163053155,-0.291832268,0.854117155,12.73350849,12.32326159,-0.410246901,1,0
53:59.0,-1.9585253,-12.0975132,-1.303490162,1.163053155,-0.291832268,0.854117155,12.32326159,12.32415245,0.000890861,1,0
53:59.0,-1.453639746,-11.92523003,0.101096757,1.163053155,-0.291832268,0.854117155,12.32415245,12.01392526,-0.310227184,1,0
53:59.2,-0.754935563,-10.97767162,0.18005991,0.441184431,-0.994459331,1.110367656,12.01392526,11.00507263,-1.008852636,1,0
53:59.2,-0.087338023,-9.776474953,-0.250648171,0.441184431,-0.994459331,1.110367656,11.00507263,9.78007745,-1.224995177,1,0
53:59.2,0.463011175,-8.661419868,-0.657428026,0.441184431,-0.994459331,1.110367656,9.78007745,8.698665708,-1.081411743,1,0
53:59.2,0.709471941,-7.874181271,-0.477966309,0.441184431,-0.994459331,1.110367656,8.698665708,7.920513425,-0.778152283,1,0
53:59.2,0.860219717,-7.350152969,-0.418145746,0.441184431,-0.994459331,1.110367656,7.920513425,7.412123346,-0.508390078,1,0
53:59.2,0.912861824,-6.917052269,-0.372682124,0.441184431,-0.994459331,1.110367656,7.412123346,6.98697508,-0.425148266,1,0
53:59.2,0.733400166,-6.464808464,-0.250648171,0.441184431,-0.994459331,1.110367656,6.98697508,6.511101964,-0.475873116,1,0
53:59.2,0.250049978,-6.486343861,-0.056829538,0.441184431,-0.994459331,1.110367656,6.511101964,6.491410576,-0.019691388,1,0
53:59.2,-0.056231331,-6.902695179,0.481555551,0.441184431,-0.994459331,1.110367656,6.491410576,6.919700748,0.428290172,1,0
53:59.2,-0.683150887,-7.572685242,1.094118118,0.441184431,-0.994459331,1.110367656,6.919700748,7.681754446,0.762053697,1,0
53:59.2,-1.743171334,-8.264211655,1.869392633,0.441184431,-0.994459331,1.110367656,7.681754446,8.650460646,0.968706201,1,0
53:59.4,-2.618944407,-8.754739761,2.568096876,-0.27869907,-0.835333645,0.075286925,8.650460646,9.492073517,0.841612871,2,0
53:59.4,-3.561716557,-9.470193863,3.022733212,-0.27869907,-0.835333645,0.075286925,9.492073517,10.5597023,1.067628784,2,0
53:59.4,-4.509274483,-10.37228775,3.041875839,-0.27869907,-0.835333645,0.075286925,10.5597023,11.7119989,1.152296595,2,0
53:59.4,-5.066802025,-11.10209846,3.228515863,-0.27869907,-0.835333645,0.075286925,11.7119989,12.62348556,0.911486667,2,0
53:59.4,-4.96391058,-10.82453156,2.620738983,-0.27869907,-0.835333645,0.075286925,12.62348556,12.1934066,-0.430078966,2,0
53:59.4,-4.710271358,-11.68355465,4.410570145,-0.27869907,-0.835333645,0.075286925,12.1934066,13.34710585,1.153699251,2,1
53:59.4,-3.817748547,-9.893723488,3.903291941,-0.27869907,-0.835333645,0.075286925,13.34710585,11.30029453,-2.046811321,2,0
53:59.4,-2.243271112,-9.154341698,2.38624239,-0.27869907,-0.835333645,0.075286925,11.30029453,9.722571159,-1.577723368,2,0
53:59.4,1.097109199,-12.49950695,1.744965911,-0.27869907,-0.835333645,0.075286925,9.722571159,12.66831593,2.945744776,2,0
53:59.4,0.259621263,-15.70828247,0.895513892,-0.27869907,-0.835333645,0.075286925,12.66831593,15.73592979,3.06761386,2,0
53:59.4,-0.800399184,-12.43250847,-1.590628862,-0.27869907,-0.835333645,0.075286925,15.73592979,12.5593792,-3.176550596,2,0
53:59.6,2.927618504,-9.118449211,0.471984267,-0.516471386,0.490052223,-0.016187452,12.5593792,9.58852623,-2.970852968,2,0
53:59.6,3.171686411,-6.914659023,-0.480359137,-0.516471386,0.490052223,-0.016187452,9.58852623,7.622522483,-1.966003748,2,0
53:59.6,1.628315806,-7.120441914,-3.870988846,-0.516471386,0.490052223,-0.016187452,7.622522483,8.266599062,0.64407658,2,0
53:59.6,0.104087785,-9.020342827,-3.794418573,-0.516471386,0.490052223,-0.016187452,8.266599062,9.786471851,1.519872789,2,0
53:59.6,-1.185643673,-10.87717342,-2.337189436,-0.516471386,0.490052223,-0.016187452,9.786471851,11.18843631,1.401964459,2,0
53:59.6,-2.013560295,-11.04227829,-1.703091502,-0.516471386,0.490052223,-0.016187452,11.18843631,11.35283469,0.164398382,2,0
53:59.6,-1.556531072,-10.73360443,-1.96151638,-0.516471386,0.490052223,-0.016187452,11.35283469,11.02182379,-0.331010906,2,0
53:59.6,-1.611566067,-10.70249748,-1.829911113,-0.516471386,0.490052223,-0.016187452,11.02182379,10.976756,-0.045067789,2,0
53:59.6,-1.42971158,-10.23589706,-1.899302959,-0.516471386,0.490052223,-0.016187452,10.976756,10.50833077,-0.468425224,2,0
53:59.6,-1.171286702,-9.795618057,-2.37786746,-0.516471386,0.490052223,-0.016187452,10.50833077,10.14792094,-0.360409838,2,0
53:59.8,-0.211764798,-9.707083702,-2.011765718,-0.570684075,1.004080176,-0.665059924,10.14792094,9.915619982,-0.232300954,2,0
53:59.8,-0.300299227,-9.83868885,-0.908674419,-0.570684075,1.004080176,-0.665059924,9.915619982,9.885123526,-0.030496457,2,0
53:59.8,-0.96789676,-10.10429192,-0.812961519,-0.570684075,1.004080176,-0.665059924,9.885123526,10.18304697,0.297923449,2,0
53:59.8,-0.982253671,-9.429515839,-1.068993568,-0.570684075,1.004080176,-0.665059924,10.18304697,9.540615204,-0.642431771,2,0
53:59.8,-0.826720238,-9.355338097,-1.511665702,-0.570684075,1.004080176,-0.665059924,9.540615204,9.512673149,-0.027942055,2,0
53:59.8,-1.195214868,-9.709476471,-1.56191504,-0.570684075,1.004080176,-0.665059924,9.512673149,9.906666973,0.393993823,2,0
53:59.8,-1.348355532,-9.943972588,-1.48295188,-0.570684075,1.004080176,-0.665059924,9.906666973,10.14395385,0.237286879,2,0
53:59.8,-1.070788145,-9.597013474,-1.841875196,-0.570684075,1.004080176,-0.665059924,10.14395385,9.830654052,-0.313299799,2,0
53:59.8,-0.601794899,-9.34815979,-1.798804402,-0.570684075,1.004080176,-0.665059924,9.830654052,9.538655347,-0.291998705,2,0
53:59.8,-0.218943268,-9.252447128,-1.171884894,-0.570684075,1.004080176,-0.665059924,9.538655347,9.328934999,-0.209720348,2,0
53:59.8,-0.070588268,-9.271589279,-0.700498819,-0.570684075,1.004080176,-0.665059924,9.328934999,9.298282049,-0.03065295,2,0
54:00.0,-0.458225548,-9.309874535,-1.590628862,-0.383001238,0.819757044,-0.729046226,9.298282049,9.455888889,0.15760684,3,0
54:00.0,-0.893719256,-9.252447128,-1.19581306,-0.383001238,0.819757044,-0.729046226,9.455888889,9.372111867,-0.083777022,3,0
54:00.0,-0.83868432,-9.55394268,-1.368096352,-0.383001238,0.819757044,-0.729046226,9.372111867,9.687770629,0.315658762,3,0
54:00.0,-1.211964726,-9.771689415,-0.81056869,-0.383001238,0.819757044,-0.729046226,9.687770629,9.879868123,0.192097494,3,0
54:00.0,-1.226321578,-9.738189697,-0.84406817,-0.383001238,0.819757044,-0.729046226,9.879868123,9.851327538,-0.028540584,3,0
54:00.0,-1.185643673,-9.824331284,-0.322432846,-0.383001238,0.819757044,-0.729046226,9.851327538,9.9008686,0.049541061,3,0
54:00.0,-2.480160713,-10.18804073,-0.652642369,-0.383001238,0.819757044,-0.729046226,9.9008686,10.50587042,0.605001817,3,0
54:00.0,-4.62891531,-10.8556385,-1.159920812,-0.383001238,0.819757044,-0.729046226,10.50587042,11.85821068,1.352340265,3,0
54:00.0,-4.861019135,-11.69551849,-0.059222359,-0.383001238,0.819757044,-0.729046226,11.85821068,12.66562936,0.807418681,3,0
54:00.0,-2.764906645,-12.80578899,1.417149186,-0.383001238,0.819757044,-0.729046226,12.66562936,13.17730065,0.511671284,3,0
54:00.0,-1.39860487,-13.19103336,-0.133399859,-0.383001238,0.819757044,-0.729046226,13.17730065,13.2656418,0.088341151,3,1
